waveform	Ch0		Gen	
t0	2/25/2020  12:54:13.476543		2/25/2020  12:54:13.476543	
delta t	2.000000E-6		2.000000E-6	

time[0]	Ch0	time[1]	Gen
2/25/2020  12:54:13.476925	-9.209578E-1	2/25/2020  12:54:13.476925	4.571290E-1
2/25/2020  12:54:13.476927	-9.209578E-1	2/25/2020  12:54:13.476927	4.997597E-1
2/25/2020  12:54:13.476929	-9.209578E-1	2/25/2020  12:54:13.476929	5.850212E-1
2/25/2020  12:54:13.476931	-9.630971E-1	2/25/2020  12:54:13.476931	5.850212E-1
2/25/2020  12:54:13.476933	-9.630971E-1	2/25/2020  12:54:13.476933	6.702826E-1
2/25/2020  12:54:13.476935	-9.630971E-1	2/25/2020  12:54:13.476935	7.555441E-1
2/25/2020  12:54:13.476937	-9.209578E-1	2/25/2020  12:54:13.476937	8.408055E-1
2/25/2020  12:54:13.476939	-9.209578E-1	2/25/2020  12:54:13.476939	9.686977E-1
2/25/2020  12:54:13.476941	-9.209578E-1	2/25/2020  12:54:13.476941	1.053959E+0
2/25/2020  12:54:13.476943	-9.209578E-1	2/25/2020  12:54:13.476943	1.139221E+0
2/25/2020  12:54:13.476945	-9.209578E-1	2/25/2020  12:54:13.476945	1.224482E+0
2/25/2020  12:54:13.476947	-9.209578E-1	2/25/2020  12:54:13.476947	1.352374E+0
2/25/2020  12:54:13.476949	-9.209578E-1	2/25/2020  12:54:13.476949	1.480266E+0
2/25/2020  12:54:13.476951	-9.209578E-1	2/25/2020  12:54:13.476951	1.565528E+0
2/25/2020  12:54:13.476953	-9.630971E-1	2/25/2020  12:54:13.476953	1.608158E+0
2/25/2020  12:54:13.476955	-9.209578E-1	2/25/2020  12:54:13.476955	1.650789E+0
2/25/2020  12:54:13.476957	-9.630971E-1	2/25/2020  12:54:13.476957	1.693420E+0
2/25/2020  12:54:13.476959	-9.209578E-1	2/25/2020  12:54:13.476959	1.736051E+0
2/25/2020  12:54:13.476961	-8.788184E-1	2/25/2020  12:54:13.476961	1.778681E+0
2/25/2020  12:54:13.476963	-8.788184E-1	2/25/2020  12:54:13.476963	1.821312E+0
2/25/2020  12:54:13.476965	-8.788184E-1	2/25/2020  12:54:13.476965	1.821312E+0
2/25/2020  12:54:13.476967	-9.630971E-1	2/25/2020  12:54:13.476967	1.736051E+0
2/25/2020  12:54:13.476969	-9.209578E-1	2/25/2020  12:54:13.476969	1.736051E+0
2/25/2020  12:54:13.476971	-9.209578E-1	2/25/2020  12:54:13.476971	1.693420E+0
2/25/2020  12:54:13.476973	-8.788184E-1	2/25/2020  12:54:13.476973	1.693420E+0
2/25/2020  12:54:13.476975	-8.788184E-1	2/25/2020  12:54:13.476975	1.650789E+0
2/25/2020  12:54:13.476977	-9.209578E-1	2/25/2020  12:54:13.476977	1.693420E+0
2/25/2020  12:54:13.476979	-9.209578E-1	2/25/2020  12:54:13.476979	1.608158E+0
2/25/2020  12:54:13.476981	-9.630971E-1	2/25/2020  12:54:13.476981	1.608158E+0
2/25/2020  12:54:13.476983	-9.209578E-1	2/25/2020  12:54:13.476983	1.608158E+0
2/25/2020  12:54:13.476985	-8.788184E-1	2/25/2020  12:54:13.476985	1.650789E+0
2/25/2020  12:54:13.476987	-9.209578E-1	2/25/2020  12:54:13.476987	1.650789E+0
2/25/2020  12:54:13.476989	-9.209578E-1	2/25/2020  12:54:13.476989	1.608158E+0
2/25/2020  12:54:13.476991	-9.630971E-1	2/25/2020  12:54:13.476991	1.608158E+0
2/25/2020  12:54:13.476993	-9.209578E-1	2/25/2020  12:54:13.476993	1.650789E+0
2/25/2020  12:54:13.476995	-9.630971E-1	2/25/2020  12:54:13.476995	1.693420E+0
2/25/2020  12:54:13.476997	-8.788184E-1	2/25/2020  12:54:13.476997	1.736051E+0
2/25/2020  12:54:13.476999	-9.209578E-1	2/25/2020  12:54:13.476999	1.778681E+0
2/25/2020  12:54:13.477001	-9.209578E-1	2/25/2020  12:54:13.477001	1.778681E+0
2/25/2020  12:54:13.477003	-9.209578E-1	2/25/2020  12:54:13.477003	1.736051E+0
2/25/2020  12:54:13.477005	-9.630971E-1	2/25/2020  12:54:13.477005	1.736051E+0
2/25/2020  12:54:13.477007	-9.209578E-1	2/25/2020  12:54:13.477007	1.778681E+0
2/25/2020  12:54:13.477009	-9.209578E-1	2/25/2020  12:54:13.477009	1.778681E+0
2/25/2020  12:54:13.477011	-9.209578E-1	2/25/2020  12:54:13.477011	1.778681E+0
2/25/2020  12:54:13.477013	-9.209578E-1	2/25/2020  12:54:13.477013	1.778681E+0
2/25/2020  12:54:13.477015	-9.209578E-1	2/25/2020  12:54:13.477015	1.736051E+0
2/25/2020  12:54:13.477017	-9.209578E-1	2/25/2020  12:54:13.477017	1.693420E+0
2/25/2020  12:54:13.477019	-9.209578E-1	2/25/2020  12:54:13.477019	1.650789E+0
2/25/2020  12:54:13.477021	-8.788184E-1	2/25/2020  12:54:13.477021	1.693420E+0
2/25/2020  12:54:13.477023	-8.788184E-1	2/25/2020  12:54:13.477023	1.736051E+0
2/25/2020  12:54:13.477025	-9.209578E-1	2/25/2020  12:54:13.477025	1.693420E+0
2/25/2020  12:54:13.477027	-9.209578E-1	2/25/2020  12:54:13.477027	1.650789E+0
2/25/2020  12:54:13.477029	-9.209578E-1	2/25/2020  12:54:13.477029	1.650789E+0
2/25/2020  12:54:13.477031	-9.209578E-1	2/25/2020  12:54:13.477031	1.650789E+0
2/25/2020  12:54:13.477033	-8.788184E-1	2/25/2020  12:54:13.477033	1.693420E+0
2/25/2020  12:54:13.477035	-8.788184E-1	2/25/2020  12:54:13.477035	1.736051E+0
2/25/2020  12:54:13.477037	-8.788184E-1	2/25/2020  12:54:13.477037	1.736051E+0
2/25/2020  12:54:13.477039	-9.630971E-1	2/25/2020  12:54:13.477039	1.693420E+0
2/25/2020  12:54:13.477041	-9.209578E-1	2/25/2020  12:54:13.477041	1.693420E+0
2/25/2020  12:54:13.477043	-8.788184E-1	2/25/2020  12:54:13.477043	1.693420E+0
2/25/2020  12:54:13.477045	-9.209578E-1	2/25/2020  12:54:13.477045	1.778681E+0
2/25/2020  12:54:13.477047	-8.788184E-1	2/25/2020  12:54:13.477047	1.778681E+0
2/25/2020  12:54:13.477049	-9.209578E-1	2/25/2020  12:54:13.477049	1.778681E+0
2/25/2020  12:54:13.477051	-9.630971E-1	2/25/2020  12:54:13.477051	1.736051E+0
2/25/2020  12:54:13.477053	-9.209578E-1	2/25/2020  12:54:13.477053	1.693420E+0
2/25/2020  12:54:13.477055	-8.788184E-1	2/25/2020  12:54:13.477055	1.736051E+0
2/25/2020  12:54:13.477057	-8.788184E-1	2/25/2020  12:54:13.477057	1.736051E+0
2/25/2020  12:54:13.477059	-8.788184E-1	2/25/2020  12:54:13.477059	1.736051E+0
2/25/2020  12:54:13.477061	-9.209578E-1	2/25/2020  12:54:13.477061	1.736051E+0
2/25/2020  12:54:13.477063	-9.630971E-1	2/25/2020  12:54:13.477063	1.693420E+0
2/25/2020  12:54:13.477065	-9.630971E-1	2/25/2020  12:54:13.477065	1.650789E+0
2/25/2020  12:54:13.477067	-9.209578E-1	2/25/2020  12:54:13.477067	1.650789E+0
2/25/2020  12:54:13.477069	-9.209578E-1	2/25/2020  12:54:13.477069	1.693420E+0
2/25/2020  12:54:13.477071	-9.209578E-1	2/25/2020  12:54:13.477071	1.736051E+0
2/25/2020  12:54:13.477073	-9.209578E-1	2/25/2020  12:54:13.477073	1.693420E+0
2/25/2020  12:54:13.477075	-9.209578E-1	2/25/2020  12:54:13.477075	1.693420E+0
2/25/2020  12:54:13.477077	-9.209578E-1	2/25/2020  12:54:13.477077	1.693420E+0
2/25/2020  12:54:13.477079	-9.630971E-1	2/25/2020  12:54:13.477079	1.736051E+0
2/25/2020  12:54:13.477081	-8.788184E-1	2/25/2020  12:54:13.477081	1.736051E+0
2/25/2020  12:54:13.477083	-8.788184E-1	2/25/2020  12:54:13.477083	1.736051E+0
2/25/2020  12:54:13.477085	-9.209578E-1	2/25/2020  12:54:13.477085	1.736051E+0
2/25/2020  12:54:13.477087	-9.209578E-1	2/25/2020  12:54:13.477087	1.736051E+0
2/25/2020  12:54:13.477089	-9.209578E-1	2/25/2020  12:54:13.477089	1.693420E+0
2/25/2020  12:54:13.477091	-9.209578E-1	2/25/2020  12:54:13.477091	1.736051E+0
2/25/2020  12:54:13.477093	-9.209578E-1	2/25/2020  12:54:13.477093	1.736051E+0
2/25/2020  12:54:13.477095	-8.788184E-1	2/25/2020  12:54:13.477095	1.736051E+0
2/25/2020  12:54:13.477097	-9.209578E-1	2/25/2020  12:54:13.477097	1.736051E+0
2/25/2020  12:54:13.477099	-9.209578E-1	2/25/2020  12:54:13.477099	1.693420E+0
